FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Year
2022-11-10,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1695,MCO,"Orlando, FL",IAH,"Houston, TX",700,,,,,,,831,,,CANCELLED,B,NOT DIVERTED,151.0,,,854.0,,,,,,2022
2022-12-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,844,DCA,"Washington, DC",DAL,"Dallas, TX",910,,,,,,,1140,,,CANCELLED,B,NOT DIVERTED,210.0,,,1184.0,,,,,,2022
2022-09-25,Republic Airline,Republic Airline: YX,YX,20452,4754,JFK,"New York, NY",BOS,"Boston, MA",2000,,,,,,,2118,,,CANCELLED,C,NOT DIVERTED,78.0,,,187.0,,,,,,2022
2022-07-02,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5035,PHL,"Philadelphia, PA",SYR,"Syracuse, NY",2043,,,,,,,2154,,,CANCELLED,B,NOT DIVERTED,71.0,,,228.0,,,,,,2022
2022-01-02,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,3801,MCO,"Orlando, FL",CLT,"Charlotte, NC",1848,,,,,,,2035,,,CANCELLED,A,NOT DIVERTED,107.0,,,468.0,,,,,,2022
2022-01-01,Allegiant Air,Allegiant Air: G4,G4,20368,741,SFB,"Sanford, FL",CVG,"Cincinnati, OH",1415,,,,,,,1622,,,CANCELLED,A,NOT DIVERTED,127.0,,,735.0,,,,,,2022
2022-07-23,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,216,MIA,"Miami, FL",MCO,"Orlando, FL",1625,,,,,,,1734,,,CANCELLED,B,NOT DIVERTED,69.0,,,192.0,,,,,,2022
2022-06-02,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1331,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1230,,,,,,,1356,,,CANCELLED,B,NOT DIVERTED,206.0,,,1235.0,,,,,,2022
2022-01-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3619,IAH,"Houston, TX",MSY,"New Orleans, LA",1255,,,,,,,1405,,,CANCELLED,A,NOT DIVERTED,70.0,,,305.0,,,,,,2022
2022-04-19,JetBlue Airways,JetBlue Airways: B6,B6,20409,702,JFK,"New York, NY",BUF,"Buffalo, NY",1729,,,,,,,1911,,,CANCELLED,A,NOT DIVERTED,102.0,,,301.0,,,,,,2022
2022-08-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3035,DFW,"Dallas/Fort Worth, TX",CSG,"Columbus, GA",1705,,,,,,,2014,,,CANCELLED,B,NOT DIVERTED,129.0,,,705.0,,,,,,2022
2022-12-23,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5184,LGA,"New York, NY",ROA,"Roanoke, VA",2000,,,,,,,2200,,,CANCELLED,B,NOT DIVERTED,120.0,,,405.0,,,,,,2022
2022-12-23,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4673,JFK,"New York, NY",CLT,"Charlotte, NC",1929,,,,,,,2150,,,CANCELLED,B,NOT DIVERTED,141.0,,,541.0,,,,,,2022
2022-12-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,941,LAS,"Las Vegas, NV",ATL,"Atlanta, GA",1241,,,,,,,1933,,,CANCELLED,A,NOT DIVERTED,232.0,,,1747.0,,,,,,2022
2022-01-16,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5312,CLT,"Charlotte, NC",PNS,"Pensacola, FL",1110,,,,,,,1206,,,CANCELLED,B,NOT DIVERTED,116.0,,,488.0,,,,,,2022
2022-10-26,Republic Airline,Republic Airline: YX,YX,20452,5625,CLT,"Charlotte, NC",BOS,"Boston, MA",625,,,,,,,845,,,CANCELLED,C,NOT DIVERTED,140.0,,,728.0,,,,,,2022
2022-07-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3049,DEN,"Denver, CO",LAS,"Las Vegas, NV",1920,,,,,,,2015,,,CANCELLED,B,NOT DIVERTED,115.0,,,628.0,,,,,,2022
2022-02-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2610,CVG,"Cincinnati, OH",DFW,"Dallas/Fort Worth, TX",1540,,,,,,,1720,,,CANCELLED,A,NOT DIVERTED,160.0,,,812.0,,,,,,2022
2022-01-16,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5333,CLT,"Charlotte, NC",JAN,"Jackson/Vicksburg, MS",1654,,,,,,,1806,,,CANCELLED,B,NOT DIVERTED,132.0,,,562.0,,,,,,2022
2022-02-23,Envoy Air,Envoy Air: MQ,MQ,20398,4024,DFW,"Dallas/Fort Worth, TX",BHM,"Birmingham, AL",1230,,,,,,,1416,,,CANCELLED,B,NOT DIVERTED,106.0,,,597.0,,,,,,2022
2022-06-27,Republic Airline,Republic Airline: YX,YX,20452,3604,EWR,"Newark, NJ",PHL,"Philadelphia, PA",1159,,,,,,,1250,,,CANCELLED,B,NOT DIVERTED,51.0,,,80.0,,,,,,2022
2022-05-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2786,MCO,"Orlando, FL",CLT,"Charlotte, NC",500,,,,,,,637,,,CANCELLED,B,NOT DIVERTED,97.0,,,468.0,,,,,,2022
2022-01-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4302,MSP,"Minneapolis, MN",CIU,"Sault Ste. Marie, MI",1300,1700.0,240.0,12.0,1712.0,,,1541,,,CANCELLED,B,NOT DIVERTED,101.0,,,435.0,,,,,,2022
2022-02-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1148,DFW,"Dallas/Fort Worth, TX",BOS,"Boston, MA",1224,,,,,,,1653,,,CANCELLED,B,NOT DIVERTED,209.0,,,1562.0,,,,,,2022
2022-05-02,Horizon Air,Horizon Air: QX,QX,19687,2085,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",1745,,,,,,,1857,,,CANCELLED,A,NOT DIVERTED,72.0,,,236.0,,,,,,2022
2022-10-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2259,ATL,"Atlanta, GA",DAL,"Dallas, TX",620,,,,,,,735,,,CANCELLED,B,NOT DIVERTED,135.0,,,721.0,,,,,,2022
2022-12-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5473,SNA,"Santa Ana, CA",LAS,"Las Vegas, NV",2040,,,,,,,2150,,,CANCELLED,A,NOT DIVERTED,70.0,,,226.0,,,,,,2022
2022-06-16,JetBlue Airways,JetBlue Airways: B6,B6,20409,1678,JAX,"Jacksonville, FL",JFK,"New York, NY",1940,,,,,,,2202,,,CANCELLED,C,NOT DIVERTED,142.0,,,828.0,,,,,,2022
2022-12-23,Republic Airline,Republic Airline: YX,YX,20452,4614,LGA,"New York, NY",IND,"Indianapolis, IN",949,,,,,,,1233,,,CANCELLED,B,NOT DIVERTED,164.0,,,660.0,,,,,,2022
2022-05-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3046,FLG,"Flagstaff, AZ",PHX,"Phoenix, AZ",1704,,,,,,,1759,,,CANCELLED,B,NOT DIVERTED,55.0,,,119.0,,,,,,2022
2022-01-01,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5821,DEN,"Denver, CO",OMA,"Omaha, NE",957,,,,,,,1238,,,CANCELLED,C,NOT DIVERTED,101.0,,,472.0,,,,,,2022
2022-01-08,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,506,EWR,"Newark, NJ",MIA,"Miami, FL",1330,,,,,,,1639,,,CANCELLED,A,NOT DIVERTED,189.0,,,1085.0,,,,,,2022
2022-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3317,AMA,"Amarillo, TX",DAL,"Dallas, TX",1915,,,,,,,2030,,,CANCELLED,A,NOT DIVERTED,75.0,,,323.0,,,,,,2022
2022-11-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2234,DEN,"Denver, CO",DAL,"Dallas, TX",1730,,,,,,,2025,,,CANCELLED,B,NOT DIVERTED,115.0,,,651.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,493,SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA",1530,,,,,,,1630,,,CANCELLED,A,NOT DIVERTED,120.0,,,590.0,,,,,,2022
2022-07-26,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5032,MSN,"Madison, WI",LGA,"New York, NY",1855,,,,,,,2216,,,CANCELLED,A,NOT DIVERTED,141.0,,,812.0,,,,,,2022
2022-12-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2565,LGA,"New York, NY",ORD,"Chicago, IL",2055,,,,,,,2234,,,CANCELLED,B,NOT DIVERTED,159.0,,,733.0,,,,,,2022
2022-05-22,Horizon Air,Horizon Air: QX,QX,19687,2235,GEG,"Spokane, WA",SEA,"Seattle, WA",1155,,,,,,,1305,,,CANCELLED,A,NOT DIVERTED,70.0,,,224.0,,,,,,2022
2022-01-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1290,MIA,"Miami, FL",AUS,"Austin, TX",910,,,,,,,1127,,,CANCELLED,A,NOT DIVERTED,197.0,,,1103.0,,,,,,2022
2022-09-29,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1730,LAX,"Los Angeles, CA",MCO,"Orlando, FL",2220,,,,,,,609,,,CANCELLED,B,NOT DIVERTED,289.0,,,2218.0,,,,,,2022
2022-06-13,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2059,SJC,"San Jose, CA",PHX,"Phoenix, AZ",1237,,,,,,,1434,,,CANCELLED,A,NOT DIVERTED,117.0,,,621.0,,,,,,2022
2022-01-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,430,CLT,"Charlotte, NC",DFW,"Dallas/Fort Worth, TX",545,,,,,,,743,,,CANCELLED,B,NOT DIVERTED,178.0,,,936.0,,,,,,2022
2022-07-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3437,SMF,"Sacramento, CA",SAN,"San Diego, CA",600,,,,,,,732,,,CANCELLED,A,NOT DIVERTED,92.0,,,480.0,,,,,,2022
2022-06-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3023,MCO,"Orlando, FL",BUF,"Buffalo, NY",1250,,,,,,,1525,,,CANCELLED,C,NOT DIVERTED,155.0,,,1011.0,,,,,,2022
2022-05-26,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5680,BUR,"Burbank, CA",PHX,"Phoenix, AZ",1008,,,,,,,1139,,,CANCELLED,C,NOT DIVERTED,91.0,,,369.0,,,,,,2022
2022-08-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2951,OMA,"Omaha, NE",DEN,"Denver, CO",1940,,,,,,,2015,,,CANCELLED,B,NOT DIVERTED,95.0,,,472.0,,,,,,2022
2022-07-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,487,LAS,"Las Vegas, NV",SMF,"Sacramento, CA",1205,,,,,,,1340,,,CANCELLED,B,NOT DIVERTED,95.0,,,397.0,,,,,,2022
2022-01-07,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3673,SAN,"San Diego, CA",SJC,"San Jose, CA",620,,,,,,,755,,,CANCELLED,A,NOT DIVERTED,95.0,,,417.0,,,,,,2022
2022-12-23,Envoy Air,Envoy Air: MQ,MQ,20398,3810,ORD,"Chicago, IL",FNT,"Flint, MI",1258,,,,,,,1511,,,CANCELLED,B,NOT DIVERTED,73.0,,,223.0,,,,,,2022
2022-04-02,Allegiant Air,Allegiant Air: G4,G4,20368,2862,SFB,"Sanford, FL",FNT,"Flint, MI",2029,,,,,,,2310,,,CANCELLED,B,NOT DIVERTED,161.0,,,988.0,,,,,,2022
2022-03-31,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,2014,MCO,"Orlando, FL",PHL,"Philadelphia, PA",1706,,,,,,,1937,,,CANCELLED,B,NOT DIVERTED,151.0,,,861.0,,,,,,2022
2022-03-18,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1055,SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX",707,,,,,,,1209,,,CANCELLED,B,NOT DIVERTED,182.0,,,1171.0,,,,,,2022
2022-01-03,JetBlue Airways,JetBlue Airways: B6,B6,20409,52,MCO,"Orlando, FL",BOS,"Boston, MA",730,,,,,,,1027,,,CANCELLED,A,NOT DIVERTED,177.0,,,1121.0,,,,,,2022
2022-04-03,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,505,AUS,"Austin, TX",LAS,"Las Vegas, NV",1910,,,,,,,2007,,,CANCELLED,A,NOT DIVERTED,177.0,,,1090.0,,,,,,2022
2022-03-31,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5485,GSP,"Greer, SC",LGA,"New York, NY",1152,,,,,,,1345,,,CANCELLED,A,NOT DIVERTED,113.0,,,610.0,,,,,,2022
2022-09-30,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5645,CLT,"Charlotte, NC",ILM,"Wilmington, NC",1827,,,,,,,1930,,,CANCELLED,B,NOT DIVERTED,63.0,,,185.0,,,,,,2022
2022-08-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3053,DFW,"Dallas/Fort Worth, TX",FAR,"Fargo, ND",1905,,,,,,,2145,,,CANCELLED,B,NOT DIVERTED,160.0,,,968.0,,,,,,2022
2022-06-01,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2652,BHM,"Birmingham, AL",DAL,"Dallas, TX",1840,,,,,,,2030,,,CANCELLED,B,NOT DIVERTED,110.0,,,587.0,,,,,,2022
2022-09-29,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5351,CLT,"Charlotte, NC",DAB,"Daytona Beach, FL",2045,,,,,,,2225,,,CANCELLED,B,NOT DIVERTED,100.0,,,416.0,,,,,,2022
2022-10-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2913,MDW,"Chicago, IL",RDU,"Raleigh/Durham, NC",1350,,,,,,,1640,,,CANCELLED,B,NOT DIVERTED,110.0,,,632.0,,,,,,2022
2022-12-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4989,DFW,"Dallas/Fort Worth, TX",LRD,"Laredo, TX",950,947.0,-3.0,27.0,1014.0,,,1122,,,CANCELLED,B,NOT DIVERTED,92.0,,,396.0,,,,,,2022
2022-04-15,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,246,HNL,"Honolulu, HI",OGG,"Kahului, HI",1121,,,,,,,1205,,,CANCELLED,A,NOT DIVERTED,44.0,,,100.0,,,,,,2022
2022-02-04,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5282,DCA,"Washington, DC",HPN,"White Plains, NY",941,,,,,,,1100,,,CANCELLED,B,NOT DIVERTED,79.0,,,234.0,,,,,,2022
2022-12-26,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,482,SEA,"Seattle, WA",SAN,"San Diego, CA",600,,,,,,,850,,,CANCELLED,A,NOT DIVERTED,170.0,,,1050.0,,,,,,2022
2022-11-13,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1095,ISP,"Islip, NY",MCO,"Orlando, FL",1638,,,,,,,1936,,,CANCELLED,A,NOT DIVERTED,178.0,,,971.0,,,,,,2022
2022-10-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,570,MDW,"Chicago, IL",MSP,"Minneapolis, MN",745,,,,,,,910,,,CANCELLED,B,NOT DIVERTED,85.0,,,349.0,,,,,,2022
2022-07-28,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5954,OKC,"Oklahoma City, OK",DEN,"Denver, CO",1714,,,,,,,1809,,,CANCELLED,B,NOT DIVERTED,115.0,,,495.0,,,,,,2022
2022-06-17,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2072,LGA,"New York, NY",TPA,"Tampa, FL",700,,,,,,,955,,,CANCELLED,B,NOT DIVERTED,175.0,,,1010.0,,,,,,2022
2022-10-24,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2750,DFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO",2109,,,,,,,2243,,,CANCELLED,B,NOT DIVERTED,94.0,,,460.0,,,,,,2022
2022-01-12,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6048,IAH,"Houston, TX",ATL,"Atlanta, GA",1230,,,,,,,1532,,,CANCELLED,A,NOT DIVERTED,122.0,,,689.0,,,,,,2022
2022-01-07,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3400,LGB,"Long Beach, CA",DAL,"Dallas, TX",1355,,,,,,,1845,,,CANCELLED,A,NOT DIVERTED,170.0,,,1232.0,,,,,,2022
2022-03-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3519,MCO,"Orlando, FL",PHL,"Philadelphia, PA",1035,,,,,,,1305,,,CANCELLED,C,NOT DIVERTED,150.0,,,861.0,,,,,,2022
2022-01-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1200,BWI,"Baltimore, MD",PWM,"Portland, ME",2140,,,,,,,2305,,,CANCELLED,B,NOT DIVERTED,85.0,,,452.0,,,,,,2022
2022-06-02,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1396,AUS,"Austin, TX",MIA,"Miami, FL",1843,,,,,,,2228,,,CANCELLED,B,NOT DIVERTED,165.0,,,1103.0,,,,,,2022
2022-01-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2233,SLC,"Salt Lake City, UT",BWI,"Baltimore, MD",705,,,,,,,1320,,,CANCELLED,A,NOT DIVERTED,255.0,,,1865.0,,,,,,2022
2022-12-23,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,261,PDX,"Portland, OR",LAS,"Las Vegas, NV",2125,,,,,,,2340,,,CANCELLED,B,NOT DIVERTED,135.0,,,763.0,,,,,,2022
2022-06-27,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2671,IAD,"Washington, DC",SAT,"San Antonio, TX",830,,,,,,,1048,,,CANCELLED,A,NOT DIVERTED,198.0,,,1362.0,,,,,,2022
2022-01-20,Republic Airline,Republic Airline: YX,YX,20452,5823,LGA,"New York, NY",SRQ,"Sarasota/Bradenton, FL",1045,,,,,,,1400,,,CANCELLED,B,NOT DIVERTED,195.0,,,1047.0,,,,,,2022
2022-02-03,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5925,DFW,"Dallas/Fort Worth, TX",CID,"Cedar Rapids/Iowa City, IA",1455,,,,,,,1656,,,CANCELLED,B,NOT DIVERTED,121.0,,,685.0,,,,,,2022
2022-11-10,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,2008,MHT,"Manchester, NH",MCO,"Orlando, FL",1540,,,,,,,1901,,,CANCELLED,B,NOT DIVERTED,201.0,,,1142.0,,,,,,2022
2022-01-01,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1898,DEN,"Denver, CO",ORD,"Chicago, IL",1745,,,,,,,2111,,,CANCELLED,B,NOT DIVERTED,146.0,,,888.0,,,,,,2022
2022-04-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5146,PUB,"Pueblo, CO",DEN,"Denver, CO",1342,,,,,,,1437,,,CANCELLED,B,NOT DIVERTED,55.0,,,109.0,,,,,,2022
2022-02-03,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5926,HOU,"Houston, TX",DFW,"Dallas/Fort Worth, TX",1833,,,,,,,1955,,,CANCELLED,B,NOT DIVERTED,82.0,,,247.0,,,,,,2022
2022-07-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2023,DFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA",1138,,,,,,,1313,,,CANCELLED,A,NOT DIVERTED,215.0,,,1464.0,,,,,,2022
2022-02-02,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5393,ORD,"Chicago, IL",TUL,"Tulsa, OK",2020,,,,,,,2232,,,CANCELLED,B,NOT DIVERTED,132.0,,,585.0,,,,,,2022
2022-12-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3327,BDL,"Hartford, CT",STL,"St. Louis, MO",1335,,,,,,,1520,,,CANCELLED,A,NOT DIVERTED,165.0,,,957.0,,,,,,2022
2022-01-06,Allegiant Air,Allegiant Air: G4,G4,20368,701,CVG,"Cincinnati, OH",PGD,"Punta Gorda, FL",1740,,,,,,,1955,,,CANCELLED,A,NOT DIVERTED,135.0,,,850.0,,,,,,2022
2022-02-18,Allegiant Air,Allegiant Air: G4,G4,20368,681,FLL,"Fort Lauderdale, FL",CVG,"Cincinnati, OH",947,,,,,,,1220,,,CANCELLED,A,NOT DIVERTED,153.0,,,932.0,,,,,,2022
2022-01-07,JetBlue Airways,JetBlue Airways: B6,B6,20409,901,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",1115,,,,,,,1429,,,CANCELLED,B,NOT DIVERTED,194.0,,,1069.0,,,,,,2022
2022-01-01,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2323,SEA,"Seattle, WA",PHX,"Phoenix, AZ",1935,,,,,,,2321,,,CANCELLED,A,NOT DIVERTED,166.0,,,1107.0,,,,,,2022
2022-03-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1553,HSV,"Huntsville, AL",ATL,"Atlanta, GA",1002,,,,,,,1202,,,CANCELLED,B,NOT DIVERTED,60.0,,,151.0,,,,,,2022
2022-09-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1875,SAN,"San Diego, CA",LAS,"Las Vegas, NV",920,,,,,,,1035,,,CANCELLED,B,NOT DIVERTED,75.0,,,258.0,,,,,,2022
2022-02-17,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,425,ORD,"Chicago, IL",FLL,"Fort Lauderdale, FL",1743,,,,,,,2145,,,CANCELLED,B,NOT DIVERTED,182.0,,,1182.0,,,,,,2022
2022-04-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1255,MCI,"Kansas City, MO",MIA,"Miami, FL",600,,,,,,,1015,,,CANCELLED,A,NOT DIVERTED,195.0,,,1251.0,,,,,,2022
2022-02-02,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4671,ATL,"Atlanta, GA",SGF,"Springfield, MO",2100,,,,,,,2156,,,CANCELLED,B,NOT DIVERTED,116.0,,,563.0,,,,,,2022
2022-01-29,JetBlue Airways,JetBlue Airways: B6,B6,20409,392,TPA,"Tampa, FL",BOS,"Boston, MA",2005,,,,,,,2306,,,CANCELLED,B,NOT DIVERTED,181.0,,,1185.0,,,,,,2022
2022-12-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1740,DTW,"Detroit, MI",MDW,"Chicago, IL",2040,,,,,,,2055,,,CANCELLED,A,NOT DIVERTED,75.0,,,228.0,,,,,,2022
2022-06-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2244,EWR,"Newark, NJ",MCO,"Orlando, FL",1648,,,,,,,1947,,,CANCELLED,C,NOT DIVERTED,179.0,,,937.0,,,,,,2022
2022-01-16,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5672,MIA,"Miami, FL",BWI,"Baltimore, MD",1355,,,,,,,1620,,,CANCELLED,B,NOT DIVERTED,145.0,,,946.0,,,,,,2022
2022-05-16,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5226,JFK,"New York, NY",CHS,"Charleston, SC",1820,,,,,,,2029,,,CANCELLED,A,NOT DIVERTED,129.0,,,636.0,,,,,,2022
2022-12-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3748,SMF,"Sacramento, CA",LAS,"Las Vegas, NV",2005,,,,,,,2130,,,CANCELLED,A,NOT DIVERTED,85.0,,,397.0,,,,,,2022
2022-05-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1077,MIA,"Miami, FL",AUS,"Austin, TX",2127,,,,,,,2357,,,CANCELLED,A,NOT DIVERTED,210.0,,,1103.0,,,,,,2022
2022-05-17,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5414,LGA,"New York, NY",SYR,"Syracuse, NY",1550,,,,,,,1707,,,CANCELLED,A,NOT DIVERTED,77.0,,,198.0,,,,,,2022
2022-12-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,102,SMF,"Sacramento, CA",SNA,"Santa Ana, CA",1905,,,,,,,2030,,,CANCELLED,A,NOT DIVERTED,85.0,,,404.0,,,,,,2022
2022-09-30,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,635,TPA,"Tampa, FL",SEA,"Seattle, WA",715,,,,,,,1020,,,CANCELLED,B,NOT DIVERTED,365.0,,,2520.0,,,,,,2022
2022-01-17,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5138,DCA,"Washington, DC",BUF,"Buffalo, NY",1600,1640.0,40.0,40.0,1720.0,,,1724,,,CANCELLED,B,NOT DIVERTED,84.0,,,296.0,,,,,,2022
2022-05-22,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1945,EWR,"Newark, NJ",MCI,"Kansas City, MO",2152,,,,,,,2359,,,CANCELLED,B,NOT DIVERTED,187.0,,,1092.0,,,,,,2022
2022-03-07,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5398,DCA,"Washington, DC",BDL,"Hartford, CT",1659,,,,,,,1817,,,CANCELLED,C,NOT DIVERTED,78.0,,,313.0,,,,,,2022
2022-02-17,Republic Airline,Republic Airline: YX,YX,20452,3443,ORD,"Chicago, IL",FAR,"Fargo, ND",1945,,,,,,,2150,,,CANCELLED,B,NOT DIVERTED,125.0,,,557.0,,,,,,2022
2022-12-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3301,SAV,"Savannah, GA",MDW,"Chicago, IL",2015,,,,,,,2130,,,CANCELLED,A,NOT DIVERTED,135.0,,,758.0,,,,,,2022
2022-05-06,Republic Airline,Republic Airline: YX,YX,20452,3402,DTW,"Detroit, MI",EWR,"Newark, NJ",1829,,,,,,,2029,,,CANCELLED,B,NOT DIVERTED,120.0,,,488.0,,,,,,2022
2022-04-04,JetBlue Airways,JetBlue Airways: B6,B6,20409,1062,PBI,"West Palm Beach/Palm Beach, FL",LGA,"New York, NY",600,,,,,,,847,,,CANCELLED,A,NOT DIVERTED,167.0,,,1035.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2490,SJC,"San Jose, CA",HNL,"Honolulu, HI",715,,,,,,,1055,,,CANCELLED,A,NOT DIVERTED,340.0,,,2417.0,,,,,,2022
